Episode | Reward  | Done Reason                         | Timestep Actions/Rewards
E75     | -98.16  | dist2path{69.82}>thresh_dist{4.00}  | +y       +0       +z       -y       -y       +z       -y       -x       +y       +z       +z       +x       +0       +y       +0       +z       -y       +y
        |         |                                     | -0.50    -0.50    -0.46    -5.36    -5.31    -5.51    -0.85    -1.05    -6.20    -6.77    -7.51    -8.09    -5.56    -9.11    -5.62    -9.60    -10.17   -10.00

E76     | -100.00 | collision                           | +y
        |         |                                     | -100.00

E77     | -222.41 | dist2path{64.73}>thresh_dist{4.00}  | +0       -y       +0       -x       +0       -y       +z       -x       +y       -z       +z       +0       +z       -y       +x       +y       -y       -x       -z       +x       -z       +x       +x       +y       +0       -x       +y       +x       -y       +y       -y       -z       +0       -x       -x       +y       -z       +0       +x       +z       -z       -y       -x       -z       +y       +z       +x       -x       -x
        |         |                                     | -0.50    -0.50    -0.50    -0.71    -0.50    -5.44    -5.34    -5.88    -0.76    -0.13    -1.79    -5.40    1.64     3.79     4.42     4.10     4.15     3.97     3.74     3.72     3.14     2.43     0.87     -1.76    -5.47    -6.03    -8.84    -3.36    -2.25    0.07     -1.63    0.50     -5.39    -0.11    -5.19    -10.61   -13.41   -5.65    -14.36   -14.86   -15.37   -15.15   -15.53   -15.43   -15.18   -15.33   -15.28   -15.37   -10.00

E78     | -77.71  | dist2path{60.39}>thresh_dist{4.00}  | -y       +0       -z       +0       +0       +x       -z       +y       -x       +x       +z       +y       +0       -x       +y       -y       +x       -z
        |         |                                     | -0.50    -0.50    -0.42    -0.49    -0.50    -5.01    -5.51    -0.72    -1.02    -0.63    -5.80    -6.53    -5.53    -7.60    -8.63    -8.86    -9.47    -10.00

E79     | -87.57  | dist2path{61.87}>thresh_dist{4.00}  | +y       +x       +y       +0       +x       -y       -x       +x       -x       +0       +y       -z       -y       +z       +z       +z
        |         |                                     | -0.50    -0.20    -5.27    -5.49    -5.24    -5.58    -1.05    -0.76    -6.34    -5.53    -6.95    -7.69    -8.39    -8.95    -9.63    -10.00

E80     | -92.89  | dist2path{61.83}>thresh_dist{4.00}  | +y       -z       +z       +0       +y       +y       +0       +y       -z       -y       -x       +0       +z       +z       -z       +y       +y
        |         |                                     | -0.50    -0.42    -5.34    -5.49    -5.38    -5.69    -5.51    -0.83    -0.82    -6.21    -7.01    -5.52    -7.42    -8.26    -8.95    -9.54    -10.00

E81     | -91.70  | dist2path{69.55}>thresh_dist{4.00}  | +0       +x       +0       -x       -x       -z       +x       -x       +x       -y       -x       +0       +z       +z       +x       +x       -y       -z
        |         |                                     | -0.50    -0.49    -0.50    -0.62    -5.70    -5.51    -5.44    -1.17    -0.76    -6.03    -6.86    -5.55    -7.17    -7.99    -8.43    -9.12    -9.85    -10.00

E82     | -100.50 | collision                           | +y       +z
        |         |                                     | -0.50    -100.00

E83     | -215.55 | dist2path{61.25}>thresh_dist{4.00}  | +z       +0       -x       +x       -x       -y       +z       +0       +x       +0       +z       +0       -z       -y       +z       +y       -z       +x       +y       +y       -y       -y       -z       +z       +y       +y       +z       -y       -z       -y       +y       -y       -x       -x       +x       +y       -y       -y       +z       +z       +y       +x       +0       -x       -z       -y       -y       +z       +0       +y       -x       -x       -x       -x       +y       +y       -y
        |         |                                     | -0.50    -0.50    -0.72    -5.18    -5.63    -5.66    -0.72    -0.50    0.01     -0.42    -1.17    -5.41    2.32     4.11     4.32     4.29     4.00     4.16     4.01     3.66     2.89     2.06     0.24     -2.64    -6.66    -3.26    -1.73    0.06     -2.00    -0.46    -1.73    -7.90    -11.76   -13.94   -14.33   -15.06   -15.24   -15.27   -15.38   -14.94   -5.60    -1.34    -0.48    -3.27    -0.03    5.70     1.24     -1.83    -0.51    -0.73    -1.62    -7.22    -11.59   -14.99   -15.32   -15.37   -10.00

E84     | -100.70 | dist2path{66.74}>thresh_dist{4.00}  | -x       +0       +y       -y       +z       +0       -x       +0       -z       -x       -x       -y       +0       +y       +z       +0       +0       -z       +x       -x       -x       +z       -y
        |         |                                     | -0.50    -0.50    -0.48    -5.34    -5.25    -5.50    -5.82    -5.51    -0.82    -1.02    -1.26    -1.26    -0.51    -0.52    -5.68    -5.51    -5.51    -6.35    -7.07    -8.16    -8.90    -9.24    -10.00

E85     | -95.08  | dist2path{68.06}>thresh_dist{4.00}  | -y       -x       -z       -x       -z       -x       -x       -x       -z       -y       -y       +0       -x       -y       -z       +0       -x       +x       -y       -x
        |         |                                     | -0.50    -0.73    -5.44    -5.63    -5.66    -1.07    -1.14    -0.97    -0.84    -0.64    -5.69    -5.51    -6.14    -6.73    -7.31    -5.57    -8.14    -8.32    -9.06    -10.00

