Episode | Reward  | Done Reason                         | Timestep Actions/Rewards
E82     | -234.45 | dist2path{61.52}>thresh_dist{4.00}  | +0       -x       -y       -y       -y       +x       +y       +z       -x       +0       -x       +z       +z       -y       -z       +y       +0       +x       +y       +z       +x       -y       +0       -x       +z       +0       +0       +y       +y       +0       +y       +z       +y       -x       +x       +x       -z       -z       -z       +x       -x       -z       -y       +y       +x       +y       +x       -y       +y       -y       -y       +z       +z       +z       +0       -y       -z       -x       +y       -z       +y       -x       +0       +x       -y
        |         |                                     | -0.50    -0.50    -0.50    -5.25    -5.35    -5.38    -0.84    -0.31    -1.91    -5.33    1.45     3.79     4.49     4.19     4.31     4.13     -5.17    3.96     3.84     3.19     2.29     0.35     -5.42    -2.62    -6.46    -5.59    -5.53    -3.11    -1.55    -0.51    -0.23    -2.95    0.02     -1.21    -7.36    -11.51   -14.11   -14.83   -15.28   -15.19   -15.62   -15.47   -15.01   -5.63    -1.54    1.29     -0.14    -0.91    6.35     1.66     -1.47    -0.97    -1.20    -0.84    -0.52    -1.42    -0.76    -2.67    -0.78    -10.08   -13.75   -15.57   -5.80    -15.09   -10.00

E83     | -100.50 | collision                           | -x       +y
        |         |                                     | -0.50    -100.00

E84     | -100.00 | collision                           | -y
        |         |                                     | -100.00

E85     | -100.50 | collision                           | -x       +z
        |         |                                     | -0.50    -100.00

E86     | -100.50 | collision                           | -z       +y
        |         |                                     | -0.50    -100.00

E87     | -101.00 | collision                           | +z       +0       +z
        |         |                                     | -0.50    -0.50    -100.00

E88     | -251.45 | dist2path{66.24}>thresh_dist{4.00}  | -z       -z       -y       +z       -z       -x       -y       -x       +0       +0       +y       -z       -z       +0       +z       -x       -x       -x       +0       -z       +z       +y       -z       +x       -y       +0       -z       +0       +y       -y       +y       -x       +z       -z       -z       +y       -x       -x       +y       +x       +y       -y       +0       -x       +x       +0       +y       +0       +z       +y       -y       -z       +y       -y       +y       -x       +0       +z
        |         |                                     | -0.50    -0.44    -5.33    -5.34    -5.63    -1.08    -0.71    0.96     -0.50    -0.50    -0.51    -2.73    0.60     -5.11    3.56     4.18     3.90     3.98     -5.21    3.92     3.96     3.86     3.16     2.52     0.95     -5.43    -1.71    -5.47    -5.44    -9.07    -3.10    -1.35    0.49     -0.14    -2.15    0.10     -1.16    -6.90    -11.24   -13.42   -14.63   -15.14   -6.00    -15.43   -15.18   -5.97    -15.65   -5.81    -15.23   -5.81    -1.94    -0.94    -9.60    -13.45   -15.48   -15.33   -5.84    -10.00

E89     | -233.72 | dist2path{62.28}>thresh_dist{4.00}  | -y       -z       -x       +0       -x       +y       +z       -x       +x       +y       +z       +z       +z       +y       +0       +x       +x       -y       +y       +z       +x       +0       -y       +y       -z       -x       +0       -x       +y       -y       -z       -x       -z       +0       -x       +0       -x       +z       +0       -z       -y       -y       +0       +x       +0       +x       -x       -z       +z
        |         |                                     | -0.50    -0.43    -5.57    -5.50    -5.67    -5.60    -0.84    -0.63    -2.07    1.43     4.10     4.37     4.47     4.25     -5.16    4.19     4.02     3.79     3.35     2.46     0.83     -5.35    -2.44    -6.17    -9.01    -2.68    -0.54    -0.65    -1.96    0.13     -1.38    -7.13    -11.33   -5.85    -13.89   -5.92    -14.57   -15.12   -5.79    -15.47   -15.49   -15.48   -5.84    -15.21   -5.79    -15.19   -15.49   -15.39   -10.00

E90     | -229.36 | dist2path{62.97}>thresh_dist{4.00}  | +x       -z       +y       +y       +0       +0       -y       +0       +x       +z       +y       +0       -z       +0       +y       +x       +x       +y       +z       +y       -x       -z       +y       -y       -z       -x       +x       -x       -z       -z       -z       -x       +y       -z       +z       +x       +0       -x       +x       +0       -x       +y       +x       -z       +y       +0       -x       -z
        |         |                                     | -0.50    -0.43    -5.33    -5.54    -5.50    -5.50    -5.71    -5.51    -0.43    0.14     -1.27    -5.18    2.48     -5.05    4.23     4.51     4.29     4.22     4.18     4.10     3.34     2.86     2.07     -0.23    -3.56    -7.30    -3.34    -2.14    -0.26    -1.94    -0.44    -2.24    -7.54    -11.89   -13.64   -14.53   -5.78    -15.22   -15.17   -5.97    -15.60   -15.48   -15.31   -15.17   -15.58   -5.85    -15.66   -10.00

E91     | -227.80 | dist2path{61.48}>thresh_dist{4.00}  | -z       -z       -y       +x       +z       +x       -z       +0       +0       +z       -z       +0       +0       -z       +z       -y       -z       +0       +x       +0       +x       +0       -z       -y       -x       +z       -x       -y       -y       +0       -y       +y       -z       +0       +z       -z       +y       -x       -x       +y       +y       +0       -y       -y       +y       +y       +x       -x       +x       -z
        |         |                                     | -0.50    -0.44    -5.31    -5.11    -5.69    -0.54    0.04     -0.41    -5.39    -0.31    2.78     -5.17    -5.04    4.25     4.26     4.27     4.16     -5.21    4.12     -5.21    3.99     -5.22    3.33     2.58     1.20     -0.73    -4.53    -8.52    -3.76    -0.57    -2.32    0.24     -1.49    -5.40    0.62     -1.42    -6.66    -11.46   -13.77   -14.65   -15.18   -5.80    -15.42   -15.48   -15.48   -15.64   -14.96   -15.62   -15.26   -10.00

E92     | -230.18 | dist2path{63.00}>thresh_dist{4.00}  | -x       +0       +y       +z       +z       +0       -z       +y       -z       +x       +0       -y       +0       +z       +y       +y       -x       +y       -z       -y       -z       -z       -x       -y       +y       +y       -x       +0       -x       +x       +y       -y       +z       -y       +x       +0       +x       -y       -y       +0       +0       -z       +0       +x       -x       -x       +x       +x       -y
        |         |                                     | -0.50    -0.50    -0.43    -5.33    -5.33    -5.50    -5.55    -0.76    -0.50    -2.02    -5.29    2.05     -5.22    4.47     4.23     4.22     4.09     4.07     3.82     3.74     3.02     2.08     0.39     -2.62    -6.17    -8.23    -1.95    -0.52    -0.15    -1.57    0.28     -2.49    -8.47    -12.44   -14.07   -5.93    -14.68   -15.26   -15.18   -5.97    -5.84    -15.57   -5.98    -15.39   -15.31   -15.46   -15.26   -15.19   -10.00

E93     | -239.01 | dist2path{60.80}>thresh_dist{4.00}  | +z       -z       +z       +y       -x       +0       +z       +y       +0       -y       -x       -x       -x       -z       -z       +z       +x       +y       -x       -y       +z       -z       -z       +z       -y       +0       +x       -y       -y       +x       -z       +x       +x       +0       +x       -z       +0       -y       -z       +y       -z       +z       -y       +0       -x       +0       +y       -x       +x       +y       -y       +x       +y       +x       +x       +y       +y       -x
        |         |                                     | -0.50    -0.44    -5.31    -5.37    -5.90    -5.51    -0.70    -0.29    -0.39    -1.55    1.63     3.45     4.07     4.07     4.07     4.26     3.97     3.72     3.03     2.28     1.01     -2.01    -5.90    -8.53    -3.20    -0.56    -1.56    -0.05    -4.58    -1.52    0.09     -1.38    -6.86    -5.62    -11.14   -13.80   -5.95    -14.55   -14.97   -15.49   -15.56   -15.36   -15.12   -5.81    -5.16    -0.53    -1.56    0.26     -2.97    0.35     4.28     0.52     -7.55    -11.55   -14.56   -15.37   -15.33   -10.00

E94     | -100.50 | collision                           | -y       -y
        |         |                                     | -0.50    -100.00

E95     | -100.50 | collision                           | +x       -y
        |         |                                     | -0.50    -100.00

E96     | -224.57 | dist2path{60.89}>thresh_dist{4.00}  | +0       +0       -y       +y       +x       +0       -y       -x       -y       +z       -x       -z       +y       +y       +0       +y       -y       -x       -y       +0       +0       -z       +x       -y       -z       +z       +x       -z       +x       -x       -z       -x       +0       +z       +y       +z       -x       +x       +x       -y       +x       +z       +x       -y       +y       -z       +0       -z       -x       +x       +z
        |         |                                     | -0.50    -0.50    -0.50    -0.40    -5.07    -5.49    -5.44    -5.80    -0.78    -0.01    2.93     -1.20    1.97     3.96     -5.16    4.30     4.06     4.02     3.93     -5.21    -5.21    3.74     3.44     2.63     1.46     -0.49    -4.35    -8.42    -3.84    -2.50    -0.62    -2.09    -5.40    0.89     0.08     -5.33    -10.80   -13.28   -14.31   -15.10   -15.14   -15.46   -15.45   -15.04   -5.58    -7.96    -5.67    -13.15   -15.67   -15.03   -10.00

